"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.000273600189401287	0.0154584107011727	2.50046604527297
"ABI5"	0.000625061129375473	0.0256843300434285	2.97528321318229
"ABF2"	0.000114975173616698	0.0154584107011727	3.63396226415094
"BEE2"	0.000329480790217641	0.0165472574642638	2.45791884816754
"BIM1"	1.85535900228563e-05	0.00838622269033104	2.44571428571429
"BIM2"	0.000267725183949833	0.0154584107011727	2.50547031354236
"BIM3"	0.000190585324967347	0.0154584107011727	2.58479008947006
"CMTA2"	9.33594100624516e-05	0.0154584107011727	2.75748898678414
"CMTA3"	0.000546733404679399	0.0247123498915088	2.18508914100486
"dof4.2"	0.00114291216490127	0.0397381768104133	5.96900826446281
"HY5"	0.000741868477445463	0.0279437126504458	6.56590909090909
"MYC3"	0.000145816767128899	0.0154584107011727	2.64858956276446
"SPT"	0.000266421503974586	0.0154584107011727	3.29418472063854
