"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	3.5413301854966e-05	0.00228668749120637	6.70190555095277
"CCA1"	5.60278113145288e-06	0.000844152357138901	4.85546218487395
"At3g09600"	8.87762337952883e-06	0.00100317144188676	4.61796675191816
"At5g52660"	3.95176380538671e-06	0.000844152357138901	5.04276488043289
"At4g01280"	2.05231468943848e-05	0.00154607706604365	4.21167723595014
"AT3G10113"	0.000111946251432111	0.00598123739042214	3.97781687447411
"EPR1"	0.000310114200344086	0.0140171618555527	4.7678887186137
"RVE1"	0.000119095434765043	0.00598123739042214	3.94702087286528
"LHY1"	1.45115439664365e-05	0.00131184357456586	3.81500600240096
"LCL1"	9.60070985134809e-07	0.000433952085280934	5.87016153611704
