"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.00118118921371962	0.0484833998446525	3.84687083888149
"BZR2"	0.000651930622003162	0.0420960915922042	7.30236966824645
"BZR1_1"	0.00028352614330068	0.0256307633543815	9.028125
"ABI5"	0.000132886454679935	0.016463649817549	5.95056642636457
"BEE2"	0.00128716990738016	0.0484833998446525	3.78141361256544
"BIM2"	0.00116942446432412	0.0484833998446525	3.85456971314209
"BIM3"	0.00100046102180157	0.0484833998446525	3.97660013764625
"PIF1"	0.000124990208363439	0.016463649817549	11.1115384615385
"PIF4"	0.000145696016084505	0.016463649817549	5.8422649140546
"MYC3"	0.000885481161470082	0.0484833998446525	4.07475317348378
"MYC4"	4.87782961103064e-05	0.016463649817549	7.26792452830189
"UNE10"	0.000406795146959263	0.0306452344042645	4.75947281713344
