"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	6.11817032618274e-05	0.00460902164572433	7.51202600216685
"CCA1"	3.28654640124661e-05	0.00431093616376927	5.07956043956044
"At3g09600"	4.76873469443503e-05	0.00431093616376927	4.83110367892977
"At5g52660"	2.47862827356471e-05	0.00431093616376927	5.2755078749144
"At4g01280"	9.39972674081569e-05	0.00606953783835527	4.40606233914784
"AT3G10113"	0.000595688279850307	0.0282636137698872	4.04581374412324
"EPR1"	0.000407807710796662	0.0230411356600114	5.3442269153692
"RVE1"	0.000625301189599274	0.0282636137698872	4.01449131513648
"LHY1"	4.1828858789843e-05	0.00431093616376927	4.0817896389325
"LCL1"	7.91235703995732e-06	0.00357638538206071	6.14109206855321
