"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	5.30328804381631e-07	5.99271548951243e-05	2.69280958721704
"BZR1_1"	2.72510934002115e-05	0.00111977220153596	4.137890625
"ABI5"	7.98937008686824e-07	6.01865879877407e-05	3.37198764160659
"ABF2"	0.00140511489686286	0.0396944958363757	2.66490566037736
"BEE2"	7.2421963043908e-07	6.01865879877407e-05	2.64698952879581
"BHLH104"	0.00117886670860152	0.0355231834858591	14.0926829268293
"BIM1"	5.85214949341289e-06	0.000288574502422918	2.24190476190476
"BIM2"	5.1138328455949e-07	5.99271548951243e-05	2.69819879919947
"BIM3"	2.89448581282309e-07	5.99271548951243e-05	2.78362009635237
"PIF1"	3.68836854848524e-06	0.000208392822989416	5.09278846153846
"PIF4"	6.38439164652473e-06	0.000288574502422918	3.11587462082912
"PIF5"	0.000483367684535072	0.0156058709578466	2.61903765690377
"MYC3"	1.84958150233642e-07	5.99271548951243e-05	2.85232722143865
"MYC4"	0.000338272986608413	0.0117614915343848	2.90716981132076
"SPT"	4.17544742459848e-05	0.00157275186326543	3.0745724059293
"TGA6"	0.00167558527932784	0.0445508556621283	3.86303724928367
"TGA7"	0.00194155588685343	0.0487546256032083	3.7659217877095
"UNE10"	3.63008690742762e-06	0.000208392822989416	2.85568369028007
