"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR1_1"	8.47178494783045e-15	2.55283119761291e-13	2.17705770177165
"FHY3"	1.51899838083955e-07	2.45209738621241e-06	2.49673516420204
"ABF3"	2.88472736359864e-08	5.01498757056379e-07	2.08105019995529
"ABI5"	1.60871588874435e-23	9.08924477140557e-22	2.02647242472652
"ABF2"	3.11595418523898e-20	1.40841129172802e-18	2.07450601693656
"BHLH3"	1.39753276764917e-10	2.63202004573927e-09	2.18001968503937
"BHLH13"	1.39753276764917e-10	2.63202004573927e-09	2.18001968503937
"BHLH34"	4.828222916879e-17	1.55882625602093e-15	2.02550965375903
"AT4G36780"	0.00154484829825547	0.0101198758088619	2.24671916010499
"bZIP43"	0.00154484829825547	0.0101198758088619	2.24671916010499
"bZIP48"	0.00144147917376071	0.00972460576925134	2.19725304223336
"bZIP68_1"	1.54905862215608e-11	3.50087248607274e-10	3.15944881889764
"bHLH31"	0.000351344690807072	0.00294088518971845	2.17589866484081
"bHLH77"	1.53741355444922e-05	0.000187813763948932	2.21757539741495
"bHLH69"	0.000150518553620481	0.00136094535947324	3.79133858267717
"FAR1"	1.93388818643417e-07	3.01419813885602e-06	2.6915609785418
"HY5"	1.11834665422387e-07	1.87219513966366e-06	2.2748031496063
"PIF1"	1.08972979702258e-12	2.59240983291688e-11	2.21465210478498
"PIF3"	7.86926308406911e-14	1.97605939666624e-12	2.03800623471554
"MYC2"	1.39753276764917e-10	2.63202004573927e-09	2.18001968503937
"MYC4"	6.92999115957912e-19	2.40950461856136e-17	2.03158520279305
"TCP15"	4.06900513135061e-05	0.000427718678923366	2.14604070717575
"TCP20"	4.21357151642759e-05	0.000432848710323926	2.11134424065255
"LEP"	0.00583568566040049	0.0299742036193298	3.0622350090854
"GBF6"	0.000751970270135177	0.00576085698476441	2.39452963116453
"GBF3"	2.95719705372636e-07	4.45551022761437e-06	3.10200429491768
"PIF7"	4.96252157300244e-06	6.59723456175619e-05	2.91285769156904
