"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	1.09741238741833e-07	5.682001780819e-06	3.33867822318527
"BZR1_1"	0.000503658587332411	0.00758845604914165	2.12199519230769
"CCA1"	1.45354440749386e-08	1.09500345364537e-06	2.61032967032967
"At3g09600"	1.00991231518129e-12	1.52160122153982e-10	3.0194397993311
"At5g52660"	4.3796591240608e-12	4.9490148101887e-10	3.07737959370007
"At4g01280"	1.06602841479034e-10	9.63689686970468e-09	2.69259365170146
"AT3G10113"	4.8465264691002e-06	0.000128860586119605	2.18345503651095
"bZIP43"	3.22903095921458e-05	0.000634574779810864	5.48717948717949
"bZIP28"	0.00298056816481659	0.03962402383815	3.26509853782581
"bZIP48"	6.28074666389515e-05	0.00113555899683224	5.0506993006993
"bZIP68_1"	2.94482024987747e-05	0.000605026705883917	4.11538461538461
"EPR1"	1.13137203600378e-07	5.682001780819e-06	2.87004778788346
"PIF3"	8.19895109300912e-05	0.00137256514594079	2.19112627986348
"RVE1"	2.18653893857186e-07	8.15385174608049e-06	2.35771712158809
"LHY1"	2.44382455333381e-14	1.10460869810688e-11	2.77158555729984
"LCL1"	1.21808126865597e-13	2.75286366716249e-11	3.49701076125947
"GBF6"	1.91927726031394e-05	0.00043375666083095	5.84817813765182
"GBF3"	0.00191169434656743	0.0261844195348024	3.92832167832168
"PIF7"	3.56618038638584e-05	0.000671630639436	5.4202626641651
