"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	2.15974156619717e-07	8.58699121350964e-05	6.63098591549296
"CCA1"	5.69933045144445e-07	8.58699121350964e-05	4.28
"At3g09600"	7.55625473846673e-06	0.000569237856964494	3.77989130434783
"At5g52660"	0.000112226556274695	0.00507264034361623	3.49258160237389
"At4g01280"	2.10846946875127e-05	0.00119128524984447	3.44733581164808
"AT3G10113"	1.23486050542762e-05	0.000797367069218977	3.61768530559168
"EPR1"	7.8657434951739e-07	8.88829014954651e-05	5.14629258517034
"RVE1"	7.83826920005589e-05	0.00393655297602807	3.31354838709677
"LHY1"	5.7064055579505e-06	0.000515859062438725	3.27551020408163
"LCL1"	4.79992531835537e-07	8.58699121350964e-05	4.80483592400691
"GBF6"	0.000385670298527921	0.0158475431758746	11.2631578947368
