"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.03251259035582e-07	5.18550767600925e-06	2.24400798934754
"BZR2"	2.78779931818164e-06	0.000105007107651508	3.04265402843602
"BZR1_1"	1.03183031388965e-05	0.00035875946298317	3.1974609375
"ABI5"	1.33242373341309e-08	1.93643973635459e-06	2.87610710607621
"ABF2"	1.8194827199699e-08	1.93643973635459e-06	3.14943396226415
"BEE2"	3.93842102043613e-08	2.70521684329772e-06	2.26884816753927
"BHLH34"	0.000285572612092464	0.00860525471105291	2.37452054794521
"BIM1"	3.14686995379028e-09	7.11192609556604e-07	2.14
"BIM2"	9.78214344334351e-08	5.18550767600925e-06	2.24849899933289
"BIM3"	4.18949511130178e-08	2.70521684329772e-06	2.31968341362698
"bZIP68_2"	1.32962153860974e-09	6.00988935451603e-07	2.19457406402604
"bZIP68_1"	0.000660214525829188	0.0165787203152663	4.68125
"HY5"	0.000388244732957953	0.0109679137060622	3.93954545454545
"PIF4"	1.601303638775e-06	6.98585671612802e-05	2.53164812942366
"MYC3"	2.14207935437454e-08	1.93643973635459e-06	2.37693935119887
"MYC4"	1.70009787339399e-06	6.98585671612802e-05	2.78603773584906
