"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	1.75642409721638e-26	1.13414813134544e-24	4.96848035581913
"CCA1"	2.24249384502943e-30	2.02721443590661e-28	3.69270676691729
"At3g09600"	1.19723156967507e-33	1.80382889831044e-31	3.7599971395881
"At5g52660"	8.4304862213808e-31	9.5264494301603e-29	3.79003592066219
"At4g01280"	1.36431089695406e-29	1.02778087570539e-27	3.39150851105459
"AT3G10113"	8.47701465535983e-26	4.25734513802516e-24	3.28228047361577
"AT5G56840"	0.00161348610463914	0.0425366443534928	2.68328173374613
"bZIP43"	1.09364581444135e-05	0.000411939923439573	4.50526315789474
"bZIP48"	2.59561965112648e-05	0.000902476986391667	4.14688995215311
"EPR1"	1.66429222207084e-22	7.52260084376021e-21	3.83940512604156
"RVE1"	2.64375498553075e-26	1.49372156682487e-24	3.29610865874363
"LHY1"	3.18375252111663e-35	1.2159704897755e-32	3.28930182599356
"LCL1"	5.38040039723672e-35	1.2159704897755e-32	4.3593673302427
"GBF6"	5.54095930032777e-06	0.000227683054886196	4.8016620498615
