"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.000530187115013253	0.0266271751095545	2.88515312916112
"FHY3"	0.000259211905266586	0.02613952495734	11.7439024390244
"ABI5"	0.000162055207983102	0.02613952495734	3.96704428424305
"ABF2"	0.000383567852382633	0.02613952495734	4.23962264150943
"BEE2"	0.000609306678684504	0.0275406618765396	2.83606020942408
"BIM2"	0.00052165325681514	0.0266271751095545	2.89092728485657
"BIM3"	0.000404815651994203	0.02613952495734	2.98245010323469
"PIF1"	8.54662476476961e-05	0.02613952495734	6.94471153846154
"MYC3"	0.000331717963322705	0.02613952495734	3.05606488011284
"MYC4"	0.000383567852382633	0.02613952495734	4.23962264150943
