"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.000491132441316779	0.0221991863475184	3.3660119840213
"BZR2"	0.000655748744735132	0.0246998693850233	5.70497630331754
"ABI5"	2.5393514987501e-05	0.00433871136585103	5.206745623069
"ABF2"	0.00014571977026686	0.0109775560267701	5.45094339622641
"BEE2"	0.000551133313719892	0.0226465688910356	3.30873691099476
"BHLH34"	0.00127987689017711	0.0445003349507735	4.94691780821918
"BIM1"	0.000129758883995704	0.0109775560267701	3.05714285714286
"BIM2"	0.000484578015125947	0.0221991863475184	3.37274849899933
"BIM3"	0.000392930182733652	0.0221991863475184	3.47952512044047
"PIF1"	8.82048875009653e-05	0.00996715228760908	8.68088942307692
"PIF4"	2.87967568529935e-05	0.00433871136585103	5.11198179979778
"MYC3"	0.000333408114696306	0.0215286382632472	3.56540902679831
"MYC4"	6.42737564727235e-06	0.0029051737925671	6.35943396226415
