"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR2"	6.47367486185189e-06	0.000365762629694632	2.28199052132701
"BZR1_1"	0.000463352625511522	0.00997311365386704	2.09321446572581
"FHY3"	0.00259770841288348	0.0404884207801149	2.8412667191188
"ABF3"	0.00302435219681279	0.0455669064319793	2.20489467792816
"ABF2"	5.72653410591046e-06	0.000365762629694632	2.11004260499087
"At1g49010"	0.00113486159574643	0.0197291323568226	2.09423704240667
"CAMTA1"	0.000783725754572183	0.0147601683777761	3.32834101382488
"AT4G18890"	0.00209711972541011	0.0338535041387632	3.153165170992
"PIF1"	0.00126251716880582	0.0211354726037122	2.12821805210918
"PIF3"	8.71410982667074e-05	0.00262585176110345	2.14695034680172
"MYC4"	1.52590005162325e-05	0.000689706823333707	2.05143031040779
