"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.12363345241535e-05	0.0008464705341529	2.37600845930916
"BZR2"	0.000151277477651138	0.00569811832485953	3.22163367716755
"BZR1_1"	1.83605235528171e-05	0.00103736958073417	3.98299632352941
"ABI5"	1.45557302650133e-06	0.0006579190079786	3.15029987278124
"ABF2"	7.46436903212232e-05	0.00337389480251929	2.99267480577137
"BEE2"	1.50038538646687e-05	0.000968820278118607	2.3355789959963
"BIM2"	1.08629432839109e-05	0.0008464705341529	2.38076364635247
"BIM3"	6.39572056818203e-06	0.0008464705341529	2.45613537913445
"HY5"	0.00156391020286221	0.0441804632308575	4.63475935828877
"PIF4"	1.02380148629351e-05	0.0008464705341529	2.9211324570273
"MYC3"	4.21032589798505e-06	0.0008464705341529	2.5167593130341
"MYC4"	0.00126719933840579	0.0381849400639611	2.56514983351831
"TGA1"	0.000757812751782808	0.0244665259861307	2.91176470588235
"UNE10"	3.88350047176871e-05	0.00195038023693273	2.51972090318829
