"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"FHY3"	3.93465599779595e-07	6.58690559631025e-06	2.06986280487805
"At5g08330"	0.000399441918544041	0.00357495686731481	2.51947674418605
"At1g72010"	0.000403369027064281	0.00357495686731481	2.36120192307692
"bZIP68_1"	1.38972252231358e-08	2.61731075035724e-07	2.3071875
"bHLH74"	0.00111560696470899	0.0075261842992308	2.889
"bHLH69"	2.36546061199735e-06	3.34121311444625e-05	3.61125
"FAR1"	1.37061180169296e-06	2.06505511455072e-05	2.15020992366412
"HY5"	3.97557131505757e-09	8.98479117203011e-08	2.06826136363636
"TCP7"	0.00293392505701315	0.0163720262440734	2.01282786885246
"TGA10"	0.00232254585015701	0.0136378716183712	2.16675
"GBF3"	0.000245731574492412	0.0023632057802249	2.05184659090909
"PIF7"	7.51707291890975e-06	9.70776274099202e-05	2.37814024390244
