"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	4.21532385264975e-12	2.72189483056813e-10	4.86410879067509
"CCA1"	6.59805216190897e-13	4.97053262863809e-11	3.51044334975369
"At3g09600"	9.94742981154271e-14	1.49874609160577e-11	3.51920914542729
"At5g52660"	2.0053617543326e-13	2.26605878239584e-11	3.64586104573826
"At4g01280"	3.78644057436422e-13	3.42294227922525e-11	3.29188565568517
"AT3G10113"	1.27745812279699e-09	6.41567857226933e-08	2.93637056634232
"ATHB40"	0.000280164714483501	0.00744908534979662	6.53250423968344
"bZIP43"	2.78049383092277e-07	1.04731934298091e-05	8.1992337164751
"bZIP48"	6.13215499050788e-07	2.13210311977659e-05	7.54702194357367
"bZIP68_1"	8.68220403880799e-06	0.000280311158967229	5.07327586206897
"EPR1"	1.62740807289045e-09	7.35588448946484e-08	3.59353189136895
"TCP4"	0.00108345609533918	0.025774850268069	3.17769344992575
"RVE1"	3.52019976881686e-10	1.98891286938152e-08	2.99933259176863
"LHY1"	1.33974864137002e-14	3.02783192949626e-12	3.1173821252639
"LCL1"	1.50048396053281e-15	6.78218750160831e-13	4.24405931749151
"GBF6"	1.50219401669683e-07	6.17265177769969e-06	8.73865698729583
"GBF3"	4.60088976107623e-05	0.0013864014480043	6.03761755485893
