"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR1_2"	0.0107604258257043	0.047559878924538	2.25844277673546
"ABF3"	1.05955257690956e-08	2.39458882381561e-07	2.08603168778594
"AT3G12730"	0.00149596718756335	0.0102451086178581	2.08050486099267
"At5g08330"	8.24032953763795e-05	0.00103461915305899	3.27736812251843
"At1g72010"	0.000658578634124454	0.0054123189568046	2.71013133208255
"AT4G36780"	0.0064402509913003	0.0342469817419734	2.00750469043152
"bZIP50"	0.00581658431018442	0.0316758567253417	2.33815252179671
"bZIP68_1"	1.46433002762963e-08	3.15179605946949e-07	2.71013133208255
"bHLH74"	0.00130477266542972	0.00907318838114202	3.46896810506567
"bHLH69"	3.97788987980643e-05	0.000519306557662915	3.97485928705441
"FAR1"	0.000122296733622435	0.00141738778454719	2.15155464531745
"HY5"	5.98364945800129e-08	1.1759171978333e-06	2.26665529592359
"PIF1"	2.59889565541486e-10	6.18263598025009e-09	2.03259849906191
"PIF3"	2.72570925108281e-15	8.80014701063879e-14	2.0719092777696
"GT3a"	0.0033120826853831	0.0205076900519611	2.64403056788542
"TCP7"	0.00873388966722628	0.0410784834264089	2.13256235967152
"GBF6"	0.00345309778719617	0.0208351377649126	2.13957736743359
"TGA3"	0.00358128682554245	0.021299232172963	2.19952687821193
"TGA10"	0.000437121518725916	0.00387409659733557	2.81853658536585
"TGA9"	0.000632584118593367	0.00529496336304078	2.12757973733583
"GBF3"	9.94012075737678e-06	0.00014976448607781	2.71013133208255
"PIF7"	1.0567872952563e-05	0.000154086405630918	2.77623209627969
