"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.47505243823717e-07	1.98928046459327e-05	2.63785428951874
"BZR1_1"	2.57244449374831e-05	0.000894419162441719	3.86919642857143
"BEE2"	2.09731808969138e-07	1.98928046459327e-05	2.59296933433059
"BHLH34"	2.20053148738193e-07	1.98928046459327e-05	3.84446183953033
"BIM1"	2.93094404380802e-06	0.000145152723122261	2.18367346938776
"BIM2"	1.41565808149082e-07	1.98928046459327e-05	2.64313351758315
"BIM3"	7.44061437477312e-08	1.98928046459327e-05	2.72681152295743
"bZIP68_2"	8.79682983537475e-06	0.000361469735053581	2.14978683822959
"PIF1"	2.02522753378637e-05	0.000762835704392864	4.36524725274725
"PIF3"	3.21134343190842e-06	0.000145152723122261	3.94402730375427
"PIF4"	5.92492421109718e-07	3.82580820487989e-05	3.17151523905821
"PIF5"	0.000208050927321183	0.00587743869682343	2.59025702331142
"MYC3"	2.85781356971683e-07	2.15288622252002e-05	2.67769494257506
"SPT"	3.13573707737157e-06	0.000145152723122261	3.20006515719172
"TCP2"	4.42274292326167e-05	0.00142791414379591	5.0536443148688
"UNE10"	6.43903445084947e-05	0.00194029571452264	2.44772887738291
"GT3a"	0.00185424852219212	0.0493011960018139	12.0794425087108
