"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	2.69362632699052e-07	2.02919849966619e-05	5.42535211267606
"G.box"	5.15189140677258e-05	0.00176829880587539	2.17002970398443
"BZR1_1"	1.67571552549087e-05	0.000757423417521871	3.76171875
"BEE2"	6.84354392275963e-05	0.00206218790205824	2.13310511478051
"BIM2"	4.98355440954021e-05	0.00176829880587539	2.17437265869554
"BIM3"	0.000112426927207892	0.00317606069362295	2.14124622796336
"CCA1"	2.32717614662364e-05	0.000956257834794442	3.17472527472527
"At3g09600"	4.52098494347504e-08	1.02174259722536e-05	3.8246237458194
"At5g52660"	7.44342833839437e-08	1.12147653631808e-05	3.9566309061858
"At4g01280"	2.03623383856794e-07	1.84075539006541e-05	3.48813268515871
"AT3G10113"	1.5795081854291e-05	0.000757423417521871	3.08252475742723
"AT5G56840"	0.00203062441290571	0.0339945890369752	5.44683257918552
"bZIP43"	0.0020306502300848	0.0339945890369752	7.31623931623932
"bZIP48"	0.0027514712557542	0.0428850002621	6.73426573426573
"bZIP68_1"	0.0026090575800586	0.0421176437923745	5.14423076923077
"EPR1"	1.26657575254296e-05	0.000715615300186773	3.85971943887776
"PIF3"	0.000315570573925003	0.00679228092448101	3.03386715673405
"PIF4"	0.000355378486235371	0.00730141253538126	2.39682663140702
"MYC3"	0.000273171251416979	0.00617367028202373	2.08961701204296
"TGA1"	0.000732823273502444	0.0144015704183958	2.76923076923077
"SPT"	0.00114110374549853	0.0214907872068889	2.3650556968687
"UNE10"	0.00120606842631285	0.0218057171477362	2.07464199721201
"RVE1"	3.51488888113912e-06	0.000226961396324983	3.24982630272953
"LHY1"	1.53092486342394e-07	1.72994509566905e-05	3.17472527472527
"LCL1"	6.68434159565993e-09	3.02132240123829e-06	4.60581905141491
"GBF6"	0.000140005181925326	0.00351568567945819	9.74696356275304
"PIF7"	0.000200757909762767	0.00477592501119847	9.03377110694184
