"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	4.00789771817626e-26	2.26446221076959e-24	4.9878237164925
"CCA1"	2.18071884077805e-30	1.64280819338613e-28	3.72774193548387
"At3g09600"	1.01248673467723e-33	1.52548001358036e-31	3.79865007012623
"At5g52660"	1.23565439319886e-31	1.39628946431471e-29	3.87154206949363
"At4g01280"	1.74740505856636e-30	1.57965417294399e-28	3.46444417795899
"AT3G10113"	7.97501710794133e-26	4.00523081421054e-24	3.31247116070305
"AT5G56840"	0.00134377495850893	0.0337436822914464	2.74098671726755
"bZIP43"	8.79401857687143e-06	0.00033124136639549	4.60215053763441
"bZIP48"	2.09659458490037e-05	0.000728969809519205	4.23607038123167
"bZIP68_1"	0.002194248521969	0.0495900165964993	2.58870967741935
"EPR1"	2.70872103539504e-22	1.22434190799856e-20	3.85971943887776
"RVE1"	2.43626446359461e-26	1.57313076792109e-24	3.32690946930281
"LHY1"	1.61941221093126e-35	3.65987159670465e-33	3.32834101382489
"LCL1"	7.6134750240796e-36	3.44129071088398e-33	4.45311716530169
"GBF6"	4.44109902004148e-06	0.00018248879609625	4.90492359932088
"GBF3"	0.00194808844222087	0.046343998730728	3.17705278592375
