"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	9.29941064322588e-11	9.48281092309417e-09	2.35941411451398
"BZR2"	0.000948554038735747	0.0194884738867526	2.19071090047393
"BZR1_1"	2.64732019942266e-07	1.08780793649004e-05	3.3103125
"ABI5"	4.35273159349394e-05	0.00115731451779956	2.14220391349125
"BEE2"	3.72727381031294e-11	8.42363881130724e-09	2.36968586387435
"BHLH34"	3.63547091026514e-10	2.34747550205692e-08	3.27156164383562
"BIM1"	1.44191051663319e-09	8.14679441897752e-08	2.03809523809524
"BIM2"	8.63880696875693e-11	9.48281092309417e-09	2.36413609072715
"BIM3"	1.29077029864008e-10	9.72380291642195e-09	2.38596008258775
"bZIP68_1"	0.000504296832290671	0.0113971084097692	4.28
"bHLH77"	5.18972025997299e-06	0.000156383570500519	5.32981132075472
"HY5"	0.00201139726820133	0.0395283289229132	3.15163636363636
"PIF1"	2.43936056156368e-11	8.42363881130724e-09	4.62980769230769
"PIF3"	2.69365336136579e-06	8.69665228098099e-05	2.8922866894198
"PIF4"	1.04898350919183e-10	9.48281092309417e-09	2.88218402426694
"PIF5"	2.62965431117435e-07	1.08780793649004e-05	2.4981589958159
"MYC3"	4.55023116455968e-09	2.28522720708997e-07	2.28186177715092
"MYC4"	0.000318828712117581	0.00800614321539703	2.13192452830189
"SPT"	1.89382401068928e-06	6.58468040639656e-05	2.45965792474344
"TCP2"	0.000350459132107982	0.00833723830067409	3.14448979591837
"UNE10"	5.27210823222164e-07	1.98582743413682e-05	2.22108731466227
"PIF7"	0.000626751483480002	0.0134900795491886	5.63707317073171
