"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	4.24551600529493e-06	0.000286232183517396	2.28980407076279
"BZR2"	8.80630652929314e-05	0.00306188503941577	3.04265402843602
"BZR1_1"	1.37675814902733e-06	0.000286232183517396	4.03041294642857
"ABI5"	3.30388109546874e-06	0.000286232183517396	2.83360306017361
"ABF2"	1.66947816279057e-05	0.000686003754164852	2.94177897574124
"BEE2"	5.93605407547088e-06	0.000304714184468655	2.25084143605086
"BHLH34"	0.000407040509943209	0.0114988944058957	2.63835616438356
"BIM1"	6.36622522212924e-06	0.000304714184468655	2.03809523809524
"BIM2"	4.08233906674882e-06	0.000286232183517396	2.29438673401315
"BIM3"	2.20747704898861e-06	0.000286232183517396	2.3670238914561
"AREB3"	0.000541285266631368	0.014391820030434	7.31762917933131
"HY5"	0.000149788682216586	0.00483603459727835	5.0025974025974
"PIF4"	4.43279930226056e-06	0.000286232183517396	2.78203091145457
"MYC3"	1.35797062944113e-06	0.000286232183517396	2.42544831754987
"MYC4"	0.00027736270389099	0.00835786281058183	2.59568733153639
"UNE10"	6.74146425815609e-06	0.000304714184468655	2.49305718992704
