"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	8.58400857230759e-05	0.00400652528796654	2.50882880796619
"ABI5"	0.000104641366789514	0.00400652528796654	3.10464335288586
"ABF2"	0.000481615878020277	0.0155493126332261	3.15996718621821
"ARF5"	0.000134915373114895	0.00469090374214865	3.67814628556878
"BEE2"	0.000106367927999112	0.00400652528796654	2.46613931254268
"BHLH34"	3.88810739752236e-05	0.00378883832091705	3.7854675402025
"BIM1"	6.03295815815573e-05	0.0038955672678377	2.25962732919255
"BIM2"	8.37169786143171e-05	0.00400652528796654	2.51384981291876
"BIM3"	5.65602713103863e-05	0.0038955672678377	2.59343487237799
"bZIP68_2"	4.19119283287284e-05	0.00378883832091705	2.31725211729458
"PIF1"	1.56917898726131e-05	0.00378883832091705	5.43499163879599
"PIF4"	2.11205278932856e-05	0.00378883832091705	3.30214973403086
"PIF5"	8.94246770323513e-05	0.00400652528796654	3.1533563762052
"MYC3"	4.15272423336603e-05	0.00378883832091705	2.65744772183725
"SPT"	0.00106901831971017	0.0301997675318124	2.86450845272917
"UNE10"	0.000930034393969942	0.0280250364049609	2.48320320893919
