"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.44432809302936e-05	0.00163209074512318	2.6760840618306
"BEE2"	1.8305132165879e-05	0.00165478394779546	2.63054860004553
"BIM1"	0.000316823874683827	0.0159115990396766	2.12670807453416
"BIM2"	1.40492198000516e-05	0.00163209074512318	2.68143980044667
"BIM3"	5.65602713103863e-05	0.00365217751889923	2.59343487237799
"PIF3"	4.60906036050995e-06	0.00125898279652261	4.71568481970619
"MYC3"	4.15272423336603e-05	0.00312838558913574	2.65744772183725
"SPT"	0.00021587297032627	0.0121968228234342	3.15095929800208
"TCP2"	0.000797640322322253	0.0360533425689658	5.12688553682342
"UNE10"	5.57072033859562e-06	0.00125898279652261	3.10400401117398
