"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR1_1"	1.91779434413675e-05	0.000541776902218631	2.22733347039474
"ABF3"	0.000587623963459076	0.0120730014310683	2.27839116719243
"ABF2"	1.52901887444236e-06	6.28287755679953e-05	2.05605759682224
"BHLH34"	7.53624098888847e-06	0.000243312923355542	2.03083994232156
"BPC6"	0.00146450215685156	0.0287806510824742	2.71522556390977
"PIF1"	0.000188989709329321	0.00406777850556444	2.19306680161943
"PIF3"	1.5509846908579e-05	0.00046736338684518	2.14067271420873
"MYC4"	3.94695776866656e-06	0.000148668742619774	2.00824230387289
"SPT"	8.38705067358947e-09	5.41563843494635e-07	2.21057132569165
"TCP15"	6.53582293479165e-05	0.00155483787711885	3.34707050645482
"TCP19"	5.98549745637676e-05	0.0015030249168235	3.58094965675057
"TCP20"	0.000111551427900927	0.00252106227056094	3.18673179955878
