"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BHLH104"	0.000424550419086224	0.00348903253503587	2.62015353221261
"AT1G78700"	2.82636540792499e-06	3.8712641344912e-05	2.37318766172424
"AT4G18890"	9.66567911449316e-11	2.18444347987545e-09	2.65392565078034
"bZIP43"	6.0959108161967e-06	7.44689645654299e-05	2.4630367419212
"bZIP48"	0.000252462509143211	0.0023288378394435	2.09272002897501
"bZIP68_1"	5.26549736562567e-07	7.93334936420934e-06	2.1847609561753
"bHLH31"	1.58556250152865e-05	0.000179168562672737	2.13518101507015
"bHLH77"	3.36141553312188e-06	4.3410280599174e-05	2.0269112230324
"bHLH69"	0.000887286959585799	0.0062664641520747	2.81354581673307
"HY5"	1.10129359404446e-10	2.37040335480046e-09	2.23223469757334
"TCP17"	0.00846155486706679	0.0445733549136707	3.06932270916335
"GBF3"	3.26024727986178e-06	4.3342110896986e-05	2.44150670047084
"PIF7"	2.50209973579949e-05	0.000275841239166188	2.3394227966184
