"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.44563369582243e-06	0.000130685286102347	3.33395472703063
"BZR2"	0.000535278608052557	0.0161297287226504	4.25971563981043
"BZR1_1"	0.000140973621853343	0.00531000642314259	5.26640625
"ABI5"	2.28865097730732e-05	0.00135954493437442	3.96704428424305
"ABF2"	3.89031967921499e-05	0.00159856772273198	4.36075471698113
"BEE2"	1.78875194243448e-06	0.000134752646330064	3.27722513089005
"BHLH34"	0.0012818542747865	0.0362123832627185	3.69369863013699
"BIM1"	2.44162164687456e-05	0.00135954493437442	2.64952380952381
"BIM2"	1.41018410899315e-06	0.000130685286102347	3.34062708472315
"BIM3"	9.57174728401634e-07	0.000130685286102347	3.44638678596008
"bZIP68_2"	0.000174447214181571	0.00606539544692848	2.50808464460119
"PIF1"	0.000384082147487837	0.0124003664760359	5.55576923076923
"PIF4"	2.70705849764818e-05	0.00135954493437442	3.8948432760364
"MYC3"	7.06464880551751e-07	0.000130685286102347	3.53145275035261
"MYC4"	3.89031967921499e-05	0.00159856772273198	4.36075471698113
"UNE10"	1.00964838901976e-07	4.56361071836932e-05	4.12487644151565
