"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	8.34732525698674e-05	0.00470164124228885	2.30812250332889
"BZR2"	0.000193198535635484	0.00671736446978759	3.34691943127962
"BZR1_1"	0.000160731416366479	0.00605421668313738	3.76171875
"FHY3"	0.00138924693411469	0.0392462258887401	5.8719512195122
"ABI5"	2.73596794736135e-05	0.00412323370363715	2.97528321318229
"ABF2"	2.18136083079854e-06	0.00098597509552094	3.63396226415094
"BEE2"	0.000106493362979431	0.00481350000667026	2.26884816753927
"BIM1"	0.000139083651813412	0.00571507369269656	2.03809523809524
"BIM2"	8.11300787520148e-05	0.00470164124228885	2.31274182788526
"BIM3"	5.19141296567558e-05	0.00469303732097073	2.38596008258775
"bZIP68_2"	9.36167503995567e-05	0.00470164124228885	2.09007053716766
"At4g01280"	0.00159273578260964	0.0423480337493858	2.62527881040892
"HY5"	0.000784120063508259	0.0236281512470489	5.25272727272727
"PIF4"	3.42993383355683e-05	0.00412323370363715	2.9211324570273
"MYC3"	3.64887938374969e-05	0.00412323370363715	2.44485190409027
"MYC4"	0.000338272986608413	0.0109213849962145	2.90716981132076
"UNE10"	9.35445020157966e-05	0.00470164124228885	2.53838550247117
