"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	2.68099029876093e-07	1.73115373577134e-05	3.52368229998548
"CCA1"	4.5500976641697e-08	4.11328828840941e-06	2.72306332842415
"At3g09600"	1.07884943451056e-08	1.62546648132924e-06	2.75173688928731
"At5g52660"	1.81286971748295e-08	2.04854278075573e-06	2.8281073143871
"At4g01280"	1.12019963349305e-07	8.43883723898095e-06	2.50963860039091
"AT3G10113"	1.32156390637302e-05	0.000479192461822137	2.24635019371791
"AT5G67000"	0.000954284027505639	0.0154048707297339	3.23733751680861
"bZIP43"	0.000381371706052084	0.00749478309284966	5.14776632302405
"bZIP48"	0.000632860692546956	0.0105945567789342	4.73828491096532
"bZIP68_1"	0.000133325651490371	0.00286967592731655	4.13659793814433
"bZIP16"	0.000602062389349894	0.0105945567789342	4.18014107433532
"EPR1"	5.36222714704682e-06	0.000265828638292686	2.74557362146974
"RVE1"	5.0118243695335e-07	2.83168076878643e-05	2.45954107083472
"LHY1"	4.56800050035026e-11	2.06473622615832e-08	2.67443719755944
"LCL1"	1.8068496489812e-09	4.08348020669751e-07	3.18925271085946
"GBF6"	3.4791717545529e-05	0.000925050372387007	6.27021161150298
"GBF3"	0.000632860692546956	0.0105945567789342	4.73828491096532
