"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR2"	0.000232007147046018	0.00499367764118097	2.1269037868679
"FHY3"	0.00245336062096202	0.0396042500241013	3.07849869760834
"ABF3"	0.000440290762051298	0.00904597383850849	2.65443631129215
"ABI5"	5.29203907764651e-06	0.000217454696645111	2.07980962474878
"ABF2"	3.46184705861709e-08	3.91188717623731e-06	2.5402454662026
"BHLH34"	1.70983985595464e-05	0.000515231743260997	2.22851443011039
"AT5G45580"	6.09147641904812e-05	0.00161961608318221	3.02206531332745
"AT5G56840"	0.000655484015820826	0.012881685876131	3.71230725299829
"CAMTA1"	0.000174597812250137	0.0039459105568531	4.00693481276006
"AT2G01060"	0.00100675231847466	0.0189605019979394	3.86876464680281
"HY5"	3.01738975681249e-05	0.000852412606299528	3.56981465136805
"PIF1"	2.70229033580377e-06	0.000122143523178331	2.96667289021658
"PIF3"	6.91262442664051e-05	0.00164447696886395	2.29749163325491
"PIF4"	9.16804926108085e-09	3.91188717623731e-06	2.38228278048828
"MYC3"	2.8568078543059e-08	3.91188717623731e-06	2.0175962315308
"MYC4"	1.14630706343164e-05	0.000370727816378662	2.18743359589668
"SPT"	1.14827199763302e-05	0.000370727816378662	2.11083681128295
