"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.000336354914482523	0.0138211292132819	2.56458055925433
"BZR2"	0.000319001842434379	0.0138211292132819	4.05687203791469
"ABI5"	2.8880255078441e-05	0.00799334914571451	3.63645726055613
"ABF2"	3.53688015297102e-05	0.00799334914571451	4.0377358490566
"BEE2"	0.000400374421065843	0.0150807698601468	2.52094240837696
"BIM1"	0.000112279200049307	0.0126875496055717	2.37777777777778
"BIM2"	0.000329580862148348	0.0138211292132819	2.56971314209473
"BIM3"	0.000239704813674403	0.0138211292132819	2.65106675843083
"bZIP68_2"	8.22968760338914e-05	0.0123993959891063	2.43841562669561
"PIF4"	0.000239740733968892	0.0138211292132819	3.24570273003033
"MYC3"	0.000186553426082884	0.0138211292132819	2.71650211565585
"UNE10"	0.000246745448144152	0.0138211292132819	2.90856672158155
