"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.02401841464769e-05	0.00086614357823267	2.17431830023736
"BZR2"	0.000263454228108822	0.00916010085424521	2.77807541726767
"BZR1_1"	2.57395536030372e-05	0.00116342782285728	3.43461277173913
"ABI5"	4.39334582932534e-06	0.000801019591248733	2.71656293377513
"ABF2"	1.64626468448254e-05	0.000930139546732636	2.84397046759639
"BEE2"	1.43208561282906e-05	0.000924718138569624	2.13732073753699
"BIM2"	9.84610720699578e-06	0.00086614357823267	2.17866983786292
"BIM3"	5.31650171182787e-06	0.000801019591248733	2.24764355606092
"AT2G03500"	0.00107428101276365	0.0269763898760649	2.54744624567591
"At4g01280"	0.000988986744195419	0.0262954122574311	2.33473411992888
"AREB3"	0.00082866398129481	0.0238346049823772	6.68131359851989
"HY5"	0.000290393734233836	0.00937556913383527	4.56758893280632
"PIF4"	2.421634889196e-05	0.00116342782285728	2.54011518002374
"MYC3"	3.26412233052669e-06	0.000801019591248733	2.30312135892561
"MYC4"	0.000843702831234592	0.0238346049823772	2.36997538966366
"UNE10"	1.14974811269823e-05	0.00086614357823267	2.37973640856672
