"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.48893262686243e-05	0.000747775052602023	2.02466886256921
"BZR2"	0.000277334457933802	0.0104462645821732	2.56223497131454
"BZR1_1"	0.00114142828419682	0.03224534902856	2.57380756578947
"ABI5"	5.32844653668799e-06	0.000470797499494873	2.50550165320614
"ABF2"	2.49934385642995e-06	0.000376567807702112	2.8051638530288
"BEE2"	6.43830169107143e-06	0.000470797499494873	2.05655828051805
"BIM2"	1.42673253335449e-05	0.000747775052602023	2.02872090165373
"BIM3"	7.29111171784096e-06	0.000470797499494873	2.09294744086645
"bZIP68_2"	6.59441378171153e-08	2.98067502933361e-05	2.09007053716766
"bZIP68_1"	0.000480992475101155	0.016527149127446	4.92763157894737
"HY5"	0.00128296024795914	0.0341116489457372	3.68612440191388
"PIF4"	2.64196123632865e-05	0.00119416647882055	2.35740514075887
"MYC3"	4.27902882879494e-06	0.000470797499494873	2.14460693341252
"MYC4"	0.000128165708525034	0.00526644547757412	2.42264150943396
