"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"FHY3"	2.62460517496886e-06	6.97836199462309e-05	3.2471619647072
"ABF3"	0.000120187882014717	0.00246931466684783	2.18389568099551
"ABF2"	2.12927088363877e-10	3.20810146468241e-08	2.17702808451439
"AT5G45580"	0.000687348856355664	0.0110957743954557	2.06200251361542
"CAMTA1"	0.00217215002064048	0.025837152877092	2.4724818959842
"AT1G36060"	0.00275913665183534	0.0311782441657393	2.51591131753692
"FAR1"	0.000102381612091454	0.002203642317397	3.04886199739684
"HY5"	1.92866183891816e-06	5.44846969494382e-05	2.90473397570172
"PIF1"	1.43494449034066e-06	4.32396606422652e-05	2.30423608649415
"TCP15"	0.000855858808290255	0.0128949393782398	2.51195548213199
"TCP19"	0.00190834821062967	0.0246200331109613	2.50831496694049
"TCP20"	0.00048567861373601	0.00844333590033371	2.55106377107536
"NUC"	0.003768326177485	0.0387109870959823	3.45161290322581
"GBF3"	0.00546559021005024	0.0475085918258213	2.72318810222036
"PIF7"	0.00340314832296354	0.0357726288832446	2.92244576823648
