"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR2"	2.18457702909729e-05	0.000658285878101316	2.04794021144732
"BZR1_1"	4.31284540249099e-06	0.000149954317071225	2.31490384615385
"FHY3"	0.00148895440846191	0.0269202957049913	2.71013133208255
"ABF3"	0.000301720293496171	0.00649417012667948	2.3368114535307
"ABF2"	3.24634458268535e-06	0.000122278979281148	2.0033381712627
"AT4G18890"	0.00301442325974608	0.0469834246001802	2.78484673221515
"bZIP52"	0.00121106701035229	0.0228084286949681	3.75073028237585
"bZIP68_1"	0.000469331162834033	0.00922337763482535	3.08653846153846
"FAR1"	0.00269793315655239	0.0435523495272029	2.82736347621844
"HY5"	0.000261375342069777	0.00590708273077696	2.69370629370629
"PIF3"	6.82675017202427e-05	0.00171427282097498	2.02257810448937
"GBF3"	0.00243174640788229	0.040709236161585	3.36713286713287
