"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	4.34082433734613e-10	4.90513150120113e-08	2.45947479862915
"BZR2"	0.000639286994296513	0.0125633791922619	2.39421956335949
"BZR1_1"	2.20848698888922e-08	1.05215557480331e-06	3.88505379098361
"ABF3"	0.00158377623915515	0.029827785837422	2.98805398976056
"ABI5"	1.63582038577458e-06	4.62119258981319e-05	2.53630700140129
"ABF2"	0.000348086968543566	0.0071516049900769	2.26377977111042
"BEE2"	7.51443427071125e-10	5.88092663656653e-08	2.41762509655824
"BHLH34"	2.3277778203613e-08	1.05215557480331e-06	3.24388052997979
"BIM1"	6.93135833149663e-09	3.9162174572956e-07	2.10491803278689
"BIM2"	4.07118844306877e-10	4.90513150120113e-08	2.4643970297138
"BIM3"	7.80653978305292e-10	5.88092663656653e-08	2.47722631525504
"bZIP68_1"	1.66154669344869e-05	0.000441775944375769	5.92008196721311
"bHLH77"	0.000234972685333164	0.00531038268852951	4.76585214970616
"PIF1"	8.4145413065385e-12	3.8033726705554e-09	5.23699558638083
"PIF3"	1.10349517964325e-06	3.56271300856249e-05	3.23280926537235
"PIF4"	4.459207122045e-11	1.00778080958217e-08	3.16056954366888
"PIF5"	1.20353595744839e-06	3.62665501844449e-05	2.57610261334797
"MYC3"	1.84428643074779e-09	1.19088209528286e-07	2.47157159703115
"MYC4"	0.000348086968543566	0.0071516049900769	2.26377977111042
"SPT"	8.93569854898706e-07	3.14989683997153e-05	2.70015141035946
"TCP2"	0.000209537528288224	0.00498478751506723	3.54399464703914
"UNE10"	8.50568211857966e-07	3.14989683997153e-05	2.34072433629514
"PIF7"	0.000202379669191569	0.00498478751506723	6.93082766893243
