"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.000142488677384438	0.0105031813969159	3.41944074567244
"FHY3"	7.05478313028591e-05	0.0105031813969159	15.6585365853659
"ABI5"	0.00117639353009866	0.0483390796004178	3.96704428424305
"BEE2"	0.000162659888890291	0.0105031813969159	3.36125654450262
"BIM1"	0.000829242476335809	0.0416463999226428	2.71746031746032
"BIM2"	0.000140306677806926	0.0105031813969159	3.42628418945964
"BIM3"	0.000110283246179855	0.0105031813969159	3.53475567790778
"bZIP68_2"	0.000684591171285413	0.0386794011776258	2.78676071622355
"bZIP68_1"	0.00114060724571268	0.0483390796004178	13.375
"MYC3"	9.13248528078626e-05	0.0105031813969159	3.62200282087447
"UNE10"	2.73260603354915e-05	0.0105031813969159	4.23064250411862
