"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"FHY3"	4.14768001082188e-05	0.00156229280407624	3.30297256097561
"ABF3"	0.00273747973687048	0.0325616010806699	2.05055205047319
"AT5G45580"	0.00330499639553836	0.0364355700191058	2.06704545454545
"CAMTA1"	0.00161893395828287	0.0236276075519899	2.83741071428571
"FAR1"	0.000938520794874303	0.0169684559713274	3.03234732824427
"AT2G01060"	0.00463733615081761	0.0465794653371013	2.80183189655172
"HY5"	0.000349346397621972	0.00928850421912536	2.62636363636364
"PIF1"	0.000165185877319979	0.00574338588835618	2.17022235576923
"SPL11"	0.000496001748312224	0.0117996205387961	2.54537444933921
"TCP15"	0.00439135820765278	0.0461603234850944	2.49834905660377
"TCP20"	0.00215664873971697	0.0281750637230455	2.59491017964072
"PIF7"	0.00181610640443678	0.0248751543880432	3.52317073170732
