"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"BZR2"	6.67271146818876e-11	1.67559199090073e-09	2.03394807335669
"BZR1_1"	1.17391988905555e-12	4.08162915271622e-11	2.29996390964674
"FHY3"	6.96858766130789e-09	1.65779032784798e-07	3.06362672322375
"ABF3"	1.81865260595811e-07	3.73650444496849e-06	2.22886092442738
"BHLH3"	2.83473110384927e-06	4.57606592478525e-05	2.00625
"BHLH13"	2.83473110384927e-06	4.57606592478525e-05	2.00625
"BHLH34"	5.97293098392077e-12	1.68735300295762e-10	2.00027546158428
"BIM2"	3.25758378739206e-28	6.51220676045123e-26	2.00060547611451
"CAMTA1"	0.000181904833421943	0.00234917099162052	2.35516304347826
"At5g08330"	0.00127071532493279	0.0127636294859916	3.28627401415571
"At1g72010"	0.00499179086841142	0.0433901821638839	2.71749581939799
"AT4G18890"	0.00177732672638243	0.0174641669635839	2.12495913697287
"bZIP68_1"	9.69177499777083e-05	0.00132747948454316	2.39877717391304
"bHLH31"	0.000306170815974514	0.00364182128474948	2.45756143667297
"bHLH74"	0.000708168577307679	0.00780712675470905	4.39630434782609
"bHLH77"	0.0001582960240407	0.00210440596665871	2.27122641509434
"FAR1"	5.17200445114833e-07	1.01641130953002e-05	2.99639064055758
"BPC6"	0.000896213892894911	0.0096375480390006	2.05609472049689
"HY5"	9.04584829348768e-07	1.70363476194018e-05	2.42653162055336
"PIF1"	3.23331715559419e-08	6.95933025870749e-07	2.11360785953177
"PIF3"	2.15108035499633e-11	5.71934306151966e-10	2.11669943611812
"PIF4"	7.74187915208363e-21	3.88814375193534e-19	2.14322218314503
"MYC2"	2.83473110384927e-06	4.57606592478525e-05	2.00625
"MYC4"	1.78897430892551e-16	8.08616387634331e-15	2.15272764561116
"TCP16"	0.00435064596141833	0.0385586661678645	2.35516304347826
"SPT"	2.0979015121147e-16	8.62046803159859e-15	2.07676862822865
"TCP15"	5.71303656355092e-05	0.000806966414601568	2.36997538966366
"TCP19"	0.000411881489362258	0.00477360085107027	2.27551984877127
"TCP20"	1.60032971101493e-05	0.000249430699785774	2.44448060400937
"UNE10"	6.70196601763577e-23	4.3275551999591e-21	2.04346930735621
"LEP"	0.000916846384241207	0.0096375480390006	4.22721571906355
"GBF3"	0.00119740783805967	0.012300644154613	2.49790019762846
