"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	4.58896469023217e-05	0.00296316005712134	2.69280958721704
"BZR2"	0.000118307392591635	0.004539284426458	4.10758293838863
"BZR1_1"	0.000173589024285884	0.00560444564122997	4.5140625
"ABI5"	1.59935955929687e-05	0.00276806952953023	3.57033985581874
"ABF2"	1.60471307956788e-05	0.00276806952953023	3.99735849056604
"BEE2"	5.6514463803983e-05	0.00319306720492504	2.64698952879581
"BHLH34"	0.000358026252611642	0.0107885244120308	3.56178082191781
"BIM1"	0.000128060531611587	0.004539284426458	2.29285714285714
"BIM2"	4.47875036152634e-05	0.00296316005712134	2.69819879919947
"BIM3"	3.06202381585203e-05	0.00276806952953023	2.78362009635237
"bZIP68_2"	9.25281688329472e-05	0.004539284426458	2.35132935431362
"HY5"	0.000741868477445463	0.0209577844878343	6.56590909090909
"PIF4"	0.000130554640583969	0.004539284426458	3.21324570273003
"MYC3"	2.27037432870167e-05	0.00276806952953023	2.85232722143865
"MYC4"	0.000114975173616698	0.004539284426458	3.63396226415094
"UNE10"	2.55813111932274e-05	0.00276806952953023	3.09365733113674
