"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.15940801708281e-05	0.000655065529651788	3.49715530807408
"BZR2"	0.000480712314870084	0.0167139974093291	4.97888841016803
"ABI5"	6.33591292213097e-05	0.0028638326408032	4.32768467371969
"ABF2"	0.000181300957456913	0.00682900273087706	4.62504288164665
"BEE2"	1.36980818059245e-05	0.000687948108475319	3.43764873869586
"BHLH34"	0.00010405566687733	0.00427574194805027	5.03686176836862
"BIM1"	4.4978167948529e-06	0.0005458552832452	3.05714285714286
"BIM2"	1.13709185307324e-05	0.000655065529651788	3.50415428467463
"BIM3"	8.39683518384239e-06	0.00063256158384946	3.61509103422386
"bZIP68_2"	3.40703889209616e-06	0.0005458552832452	3.13510580575149
"PIF1"	0.000606481853864538	0.0195806998533408	6.31337412587413
"PIF4"	4.83057772783363e-06	0.0005458552832452	4.78003492968104
"MYC3"	6.62183384874977e-06	0.000598613779926979	3.70432106680344
"MYC4"	7.19598778609965e-07	0.000325258647931704	5.94648370497427
