"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	2.57049106581495e-08	2.01362094802191e-06	2.39522146571866
"BZR1_1"	7.66681950159196e-06	0.000315036583156324	3.40683962264151
"ABF3"	0.000505865247211836	0.0114325545869875	3.43908100708291
"ABI5"	6.13301225427003e-05	0.00184808102595337	2.35777160289917
"ABF2"	0.000146510815397006	0.00389546403290862	2.46835172659309
"BEE2"	8.26720820864997e-09	1.86838905515489e-06	2.42581250617406
"BHLH34"	1.24642955944392e-07	6.25984623187392e-06	3.28550012923236
"BIM1"	3.11843952127287e-08	2.01362094802191e-06	2.13423180592992
"BIM2"	2.43706849593723e-08	2.01362094802191e-06	2.40001510440923
"BIM3"	5.12906807241494e-08	2.89792346091444e-06	2.40096612084302
"bZIP68_1"	0.000304722623472953	0.00765192365609861	5.29952830188679
"PIF1"	1.5725102969309e-09	7.10774654212769e-07	4.97922714078374
"PIF3"	4.22345641586765e-05	0.00159083524997681	2.9766243801919
"PIF4"	1.5073051823633e-08	2.01362094802191e-06	2.97624816376366
"PIF5"	0.0005050794117074	0.0114325545869875	2.16669298176364
"MYC3"	2.73889662393773e-08	2.01362094802191e-06	2.46022833116002
"MYC4"	0.000146510815397006	0.00389546403290862	2.46835172659309
"SPT"	4.67494777134656e-05	0.0016254433789605	2.48617714765173
"UNE10"	5.99426024471919e-05	0.00184808102595337	2.15523297379628
