"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	6.18695395373165e-06	0.000349562898385838	2.88515312916112
"BZR2"	1.54184867844928e-05	0.000657191382547442	4.56398104265403
"BZR1_1"	2.16640775013964e-05	0.000816013585885929	5.0783203125
"ABI5"	1.59935955929687e-05	0.000657191382547442	3.57033985581874
"ABF2"	0.000114975173616698	0.00399759834421134	3.63396226415094
"BEE2"	7.79344772048943e-06	0.000391404263295691	2.83606020942408
"BIM1"	1.58441071881247e-07	5.37237880625096e-05	2.75142857142857
"BIM2"	6.02253837103599e-06	0.000349562898385838	2.89092728485657
"BIM3"	3.95321743558547e-06	0.000297809046814105	2.98245010323469
"bZIP68_2"	1.36730531537005e-06	0.000206007334182421	2.66483993488877
"PIF1"	0.000324220261738339	0.0104676827361235	4.86129807692308
"PIF4"	2.37715876382786e-07	5.37237880625096e-05	4.08958543983822
"MYC3"	2.83996302773287e-06	0.000256732657707051	3.05606488011284
"MYC4"	1.85359465968066e-06	0.000209456196543914	4.36075471698113
"UNE10"	0.000856919822573838	0.0258218506535583	2.61771004942339
