"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"EE"	6.1358751451866e-08	3.9620222366062e-06	6.04539235412475
"CCA1"	1.56870403393455e-08	1.18175703889736e-06	4.2450612244898
"At3g09600"	4.45143783513841e-12	6.62532827676863e-10	4.93462732919255
"At5g52660"	8.97075753986651e-12	8.10956481603933e-10	5.14362017804154
"At4g01280"	2.57979756931481e-12	5.83034250665147e-10	4.70504514073287
"AT3G10113"	7.51956235332959e-05	0.00337945887099667	3.00546163849155
"bZIP43"	0.00134873718620121	0.0468945544740728	8.15238095238095
"EPR1"	4.53832160721588e-07	2.56415170807697e-05	4.63166332665331
"PIF5"	0.000785859060881335	0.0296006912931969	2.41757322175732
"RVE1"	1.70638025422935e-05	0.000856982083235182	3.19520737327189
"LHY1"	1.36080469882401e-12	5.83034250665147e-10	4.21137026239067
"LCL1"	5.8631223688218e-12	6.62532827676863e-10	5.70244263508512
"GBF6"	8.22434680994765e-05	0.00337945887099667	10.8609022556391
