"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	0.000549058433296178	0.0225613101681702	3.07749667110519
"BZR2"	0.000240736402946084	0.0196298948609777	5.47677725118483
"BZR1_1"	3.9053453689343e-06	0.0017652161067583	7.899609375
"ABF3"	0.00143397864133879	0.0405098966178207	7.29085173501577
"ABI5"	2.02753137478968e-05	0.00458222090702468	4.76045314109166
"ABF2"	0.000853309934894767	0.0275497207551739	4.36075471698113
"BEE2"	0.000623555426461136	0.0234872543967028	3.02513089005236
"BIM2"	0.000540971915934835	0.0225613101681702	3.08365577051368
"BIM3"	0.000429087825163311	0.0215497441082018	3.181280110117
"bZIP68_2"	0.00024075153887641	0.0196298948609777	2.82159522517634
"PIF4"	0.000313335737612989	0.0202138641389014	4.08958543983822
"MYC3"	0.00035776750688321	0.0202138641389014	3.25980253878702
"MYC4"	7.48106816588677e-05	0.0112714760366027	5.08754716981132
"TGA1"	0.0002605738255882	0.0196298948609777	5.4
"TGA5"	0.000765871387939715	0.026628759026827	3.56038732394366
"UNE10"	0.00116946228651507	0.0352397969003208	3.33163097199341
