"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	1.89799504408687e-05	0.00209994810135087	2.94172475914467
"BZR2"	0.00132907502308494	0.0429101364595994	3.75857262336214
"ABI5"	0.000107016453675839	0.00537460411794213	3.50033319197916
"BEE2"	2.32295143954742e-05	0.00209994810135087	2.89166923313828
"BIM1"	3.5749087191655e-05	0.00269309790177134	2.51764705882353
"BIM2"	1.85378238957245e-05	0.00209994810135087	2.94761213357925
"BIM3"	1.28264779786547e-05	0.00209994810135087	3.0409295170236
"bZIP68_2"	0.00119400010314175	0.0415144651246207	2.21301586288341
"bZIP68_1"	4.35892631894534e-05	0.00281462099451899	11.8014705882353
"PIF1"	9.20480772477558e-06	0.00209994810135087	6.53619909502262
"PIF4"	0.000795837637429273	0.029976551009836	3.09296377802891
"MYC3"	8.00493199982168e-05	0.00452278657989925	2.87629635775326
"MYC4"	0.000145814055916807	0.00599163211585424	3.84772475027747
"TCP2"	0.000126729711157132	0.00572818294430237	6.93637454981993
