"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	9.97278733507069e-12	1.50256662515065e-09	2.54485301649083
"BZR2"	0.000452903012000049	0.0102356080712011	2.38731316077288
"BZR1_1"	3.95213381495398e-07	1.48863707029933e-05	3.47235576923077
"ABI5"	2.28206496539631e-05	0.000606760802564195	2.28867939475561
"ABF2"	0.00225049309861223	0.0442270817640317	2.01265602322206
"BEE2"	3.20590257524073e-12	1.44906796400881e-09	2.55972613773661
"BHLH34"	8.36368248293206e-10	4.72548060285662e-08	3.4095679662803
"BIM1"	5.80552945928166e-11	4.37349885932552e-09	2.21054945054945
"BIM2"	9.27736049683747e-12	1.50256662515065e-09	2.54994611792477
"BIM3"	1.72824121644926e-11	1.95291257458766e-09	2.56949547355604
"bZIP68_1"	2.81389569489487e-05	0.000706600474495822	5.55576923076923
"bHLH77"	9.12599605227816e-06	0.000257809388476858	5.59071117561684
"PIF1"	3.88131194344453e-11	3.50870599687385e-09	4.91471893491124
"PIF3"	7.83369783725714e-07	2.72371647880017e-05	3.18556051457075
"PIF4"	7.74768281634341e-11	5.00278947569603e-09	3.05595395504395
"PIF5"	1.38822284073683e-06	4.48197660009319e-05	2.51055680720953
"MYC3"	1.05173854531405e-09	5.2820646942439e-08	2.44485190409027
"MYC4"	9.5844538463514e-05	0.00228009112555307	2.34809869375907
"SPT"	2.3503753057978e-07	1.0623696382206e-05	2.73670730637663
"TCP2"	0.00147785767074101	0.0318091270083303	3.02354788069074
"UNE10"	3.55749853272177e-07	1.46180848799113e-05	2.34312507920416
"PIF7"	0.00215949667067861	0.0442270817640317	5.4202626641651
