"sig.enrich.motifs"	"final.p.values"	"final.q.values"	"final.enrichments"
"G.box"	7.93861949651046e-05	0.00505907364577232	3.84687083888149
"BZR1_1"	0.00171631408088827	0.0456337626212645	6.44866071428571
"ABI5"	0.000133346539811809	0.00669695955499305	5.10048550831249
"ABF2"	0.000804405293304995	0.0242394128382572	5.19137466307278
"BEE2"	8.95411264738463e-05	0.00505907364577232	3.78141361256544
"BHLH34"	2.49547251324978e-05	0.00505907364577232	6.78434442270059
"BIM1"	0.000397683759712805	0.014979421615849	3.05714285714286
"BIM2"	7.82806999577828e-05	0.00505907364577232	3.85456971314209
"BIM3"	6.29085081439246e-05	0.00505907364577232	3.97660013764625
"bZIP68_2"	0.000333318353256224	0.013696354151983	3.13510580575149
"HY5"	6.54110205419965e-05	0.00505907364577232	15.0077922077922
"PIF1"	0.000778232096576406	0.0242394128382572	7.93681318681319
"PIF4"	0.000148460019433422	0.00671039287839067	5.00765564061823
"PIF5"	0.0019225154093913	0.0482764980580482	4.31709503885236
"MYC3"	5.30186059880518e-05	0.00505907364577232	4.07475317348378
"MYC4"	0.000804405293304995	0.0242394128382572	5.19137466307278
"SPT"	0.00128090766988601	0.0361856416742798	4.70597817234077
"UNE10"	1.78295802259007e-05	0.00505907364577232	4.75947281713344
