p.value	enrichment	genes
1	4.89752779839902e-11	7.42385265749601	AT1G18210
2	NA	NA	AT1G23490
3	NA	NA	AT1G27730
4	NA	NA	AT1G27770
5	NA	NA	AT1G32920
6	NA	NA	AT1G75800
7	NA	NA	AT2G40140
8	NA	NA	AT2G41100
9	NA	NA	AT2G41430
10	NA	NA	AT3G10985
11	NA	NA	AT3G49530
12	NA	NA	AT4G13340
13	NA	NA	AT4G27280
14	NA	NA	AT4G30440
15	NA	NA	AT4G36500
16	NA	NA	AT4G36920
17	NA	NA	AT5G47910
18	NA	NA	AT5G66210
